class	frame	xtl	ytl	xbr	ybr
3.27	2018-03-23_1352_right-2/008121	954	925	975	945
3.27	2018-03-23_1352_right-2/008121	1318	885	1340	906
3.27	2018-03-23_1352_right-2/008122	953	923	976	944
3.27	2018-03-23_1352_right-2/008122	1321	884	1344	908
3.27	2018-03-23_1352_right-2/008123	953	924	975	947
3.27	2018-03-23_1352_right-2/008123	1320	884	1343	907
3.27	2018-03-23_1352_right-2/008124	953	917	973	940
3.27	2018-03-23_1352_right-2/008124	1323	880	1345	904
3.1	2018-03-23_1352_right-2/008124	2207	861	2231	881
3.27	2018-03-23_1352_right-2/008125	955	927	974	946
3.27	2018-03-23_1352_right-2/008126	955	924	974	944
3.27	2018-03-23_1352_right-2/008126	1325	880	1348	903
3.27	2018-03-23_1352_right-2/008127	951	915	975	940
3.27	2018-03-23_1352_right-2/008127	1328	879	1349	902
3.24	2018-03-23_1352_right-2/008127	1700	844	1723	863
3.27	2018-03-23_1352_right-2/008128	949	916	972	938
3.27	2018-03-23_1352_right-2/008128	1329	879	1352	902
3.27	2018-03-23_1352_right-2/008129	1330	878	1352	901
3.27	2018-03-23_1352_right-2/008130	950	924	971	945
3.27	2018-03-23_1352_right-2/008130	1332	879	1355	903
3.27	2018-03-23_1352_right-2/008131	950	914	974	940
3.27	2018-03-23_1352_right-2/008132	951	912	974	937
3.27	2018-03-23_1352_right-2/008132	1335	873	1360	896
3.27	2018-03-23_1352_right-2/008133	950	910	974	933
3.27	2018-03-23_1352_right-2/008133	1337	874	1361	899
3.27	2018-03-23_1352_right-2/008134	950	912	972	932
3.27	2018-03-23_1352_right-2/008134	1337	867	1363	892
3.27	2018-03-23_1352_right-2/008135	956	909	977	931
3.27	2018-03-23_1352_right-2/008135	1341	870	1365	892
3.27	2018-03-23_1352_right-2/008136	952	908	975	931
3.27	2018-03-23_1352_right-2/008136	1344	867	1367	890
3.27	2018-03-23_1352_right-2/008137	956	909	975	929
3.27	2018-03-23_1352_right-2/008137	1345	863	1370	888
3.27	2018-03-23_1352_right-2/008138	1347	863	1373	890
3.27	2018-03-23_1352_right-2/008139	953	897	977	923
3.27	2018-03-23_1352_right-2/008139	1351	861	1374	885
3.27	2018-03-23_1352_right-2/008140	955	905	977	927
3.27	2018-03-23_1352_right-2/008140	1355	861	1378	885
3.27	2018-03-23_1352_right-2/008141	955	904	979	928
3.27	2018-03-23_1352_right-2/008141	1356	860	1380	884
3.27	2018-03-23_1352_right-2/008142	1359	859	1383	884
3.27	2018-03-23_1352_right-2/008143	954	902	979	928
3.27	2018-03-23_1352_right-2/008143	1361	859	1385	884
3.27	2018-03-23_1352_right-2/008144	955	892	983	926
3.27	2018-03-23_1352_right-2/008144	1364	855	1388	880
3.27	2018-03-23_1352_right-2/008145	957	900	985	927
3.27	2018-03-23_1352_right-2/008145	1369	858	1392	881
3.27	2018-03-23_1352_right-2/008146	957	897	982	922
3.27	2018-03-23_1352_right-2/008146	1371	858	1394	881
3.27	2018-03-23_1352_right-2/008147	959	900	986	926
3.27	2018-03-23_1352_right-2/008147	1372	857	1397	881
3.27	2018-03-23_1352_right-2/008148	961	900	988	925
3.27	2018-03-23_1352_right-2/008148	1376	858	1400	882
3.27	2018-03-23_1352_right-2/008149	964	898	989	923
3.27	2018-03-23_1352_right-2/008149	1378	859	1402	882
3.27	2018-03-23_1352_right-2/008150	967	904	989	926
3.27	2018-03-23_1352_right-2/008150	1380	857	1405	882
3.24	2018-03-23_1352_right-2/008150	1850	800	1881	825
3.27	2018-03-23_1352_right-2/008151	964	892	989	920
3.27	2018-03-23_1352_right-2/008151	1382	851	1409	877
4.2	2018-03-23_1352_right-2/008152	1004	938	1019	952
3.27	2018-03-23_1352_right-2/008152	1384	854	1408	877
3.27	2018-03-23_1352_right-2/008153	966	892	991	916
3.27	2018-03-23_1352_right-2/008153	1386	848	1413	875
3.27	2018-03-23_1352_right-2/008154	965	897	986	915
3.27	2018-03-23_1352_right-2/008154	1390	851	1415	876
3.27	2018-03-23_1352_right-2/008155	968	892	990	915
3.27	2018-03-23_1352_right-2/008155	1392	852	1418	876
3.27	2018-03-23_1352_right-2/008156	970	892	993	914
3.27	2018-03-23_1352_right-2/008156	1396	847	1421	874
3.27	2018-03-23_1352_right-2/008157	966	891	993	916
3.27	2018-03-23_1352_right-2/008157	1396	847	1423	874
3.24	2018-03-23_1352_right-2/008157	1898	786	1927	814
3.27	2018-03-23_1352_right-2/008158	969	889	994	913
3.27	2018-03-23_1352_right-2/008158	1401	845	1425	870
3.27	2018-03-23_1352_right-2/008159	970	890	995	914
3.27	2018-03-23_1352_right-2/008159	1402	845	1427	872
3.27	2018-03-23_1352_right-2/008160	969	888	996	913
3.27	2018-03-23_1352_right-2/008160	1403	843	1430	869
3.27	2018-03-23_1352_right-2/008161	970	889	997	913
3.27	2018-03-23_1352_right-2/008161	1406	846	1433	872
3.27	2018-03-23_1352_right-2/008162	968	888	996	914
3.27	2018-03-23_1352_right-2/008162	1408	846	1433	870
3.27	2018-03-23_1352_right-2/008163	971	891	997	914
3.27	2018-03-23_1352_right-2/008163	1411	848	1436	872
3.27	2018-03-23_1352_right-2/008164	1413	846	1439	872
3.27	2018-03-23_1352_right-2/008165	1415	847	1440	872
3.27	2018-03-23_1352_right-2/008166	969	888	997	915
3.27	2018-03-23_1352_right-2/008166	1418	847	1442	872
3.27	2018-03-23_1352_right-2/008167	1417	845	1443	870
3.27	2018-03-23_1352_right-2/008168	1418	843	1447	870
3.27	2018-03-23_1352_right-2/008169	1419	843	1446	870
3.27	2018-03-23_1352_right-2/008170	1422	842	1449	869
3.27	2018-03-23_1352_right-2/008171	971	888	997	913
3.27	2018-03-23_1352_right-2/008171	1424	843	1451	870
3.27	2018-03-23_1352_right-2/008172	969	888	995	911
3.27	2018-03-23_1352_right-2/008172	1424	840	1451	866
3.27	2018-03-23_1352_right-2/008173	1425	839	1454	867
3.27	2018-03-23_1352_right-2/008174	1428	839	1455	865
5.20	2018-03-23_1352_right-2/008174	1878	834	1903	863
3.27	2018-03-23_1352_right-2/008174	965	883	991	912
3.27	2018-03-23_1352_right-2/008175	1428	834	1458	861
3.27	2018-03-23_1352_right-2/008175	964	880	992	910
3.27	2018-03-23_1352_right-2/008176	1430	833	1459	862
3.27	2018-03-23_1352_right-2/008177	1431	831	1458	858
3.27	2018-03-23_1352_right-2/008178	1432	832	1461	861
3.27	2018-03-23_1352_right-2/008178	964	881	991	910
3.27	2018-03-23_1352_right-2/008179	1434	831	1461	858
3.27	2018-03-23_1352_right-2/008180	1434	829	1462	858
3.27	2018-03-23_1352_right-2/008181	1437	830	1465	858
3.27	2018-03-23_1352_right-2/008182	1440	830	1467	856
3.27	2018-03-23_1352_right-2/008182	961	881	989	910
3.27	2018-03-23_1352_right-2/008183	967	872	995	897
3.27	2018-03-23_1352_right-2/008183	1441	828	1468	856
3.27	2018-03-23_1352_right-2/008184	1441	825	1469	856
3.27	2018-03-23_1352_right-2/008185	1443	827	1472	857
5.19	2018-03-23_1352_right-2/008185	1918	831	1940	855
3.27	2018-03-23_1352_right-2/008186	1443	827	1473	856
5.19	2018-03-23_1352_right-2/008186	1920	828	1943	853
3.24	2018-03-23_1352_right-2/008186	2118	741	2154	770
3.27	2018-03-23_1352_right-2/008187	966	872	996	899
3.27	2018-03-23_1352_right-2/008187	1446	827	1474	857
5.20	2018-03-23_1352_right-2/008187	1925	829	1949	855
3.24	2018-03-23_1352_right-2/008187	2129	740	2159	768
3.27	2018-03-23_1352_right-2/008188	1447	824	1474	853
5.20	2018-03-23_1352_right-2/008188	1929	828	1951	853
3.27	2018-03-23_1352_right-2/008189	965	872	996	900
3.27	2018-03-23_1352_right-2/008189	1447	824	1477	855
5.19	2018-03-23_1352_right-2/008189	1931	826	1956	854
3.27	2018-03-23_1352_right-2/008190	1448	826	1478	856
5.19	2018-03-23_1352_right-2/008190	1934	827	1959	855
3.27	2018-03-23_1352_right-2/008191	1450	826	1479	856
5.19	2018-03-23_1352_right-2/008191	1937	828	1959	854
3.27	2018-03-23_1352_right-2/008192	1450	826	1481	857
5.19	2018-03-23_1352_right-2/008192	1940	825	1965	854
3.27	2018-03-23_1352_right-2/008193	965	872	997	900
3.27	2018-03-23_1352_right-2/008193	1452	823	1483	854
5.19	2018-03-23_1352_right-2/008193	1942	825	1968	853
3.27	2018-03-23_1352_right-2/008194	1452	823	1485	856
5.19	2018-03-23_1352_right-2/008194	1945	827	1971	854
3.27	2018-03-23_1352_right-2/008195	1455	822	1486	852
5.19	2018-03-23_1352_right-2/008195	1950	819	1979	852
3.27	2018-03-23_1352_right-2/008196	964	866	997	897
3.27	2018-03-23_1352_right-2/008196	1456	820	1488	851
5.19	2018-03-23_1352_right-2/008196	1953	818	1982	851
3.27	2018-03-23_1352_right-2/008197	1459	824	1488	851
5.19	2018-03-23_1352_right-2/008197	1956	818	1984	853
4.2	2018-03-23_1352_right-2/008198	1027	918	1042	933
3.27	2018-03-23_1352_right-2/008198	1462	820	1492	849
5.19	2018-03-23_1352_right-2/008198	1960	816	1987	849
3.27	2018-03-23_1352_right-2/008199	966	867	1000	896
3.27	2018-03-23_1352_right-2/008199	1463	820	1494	851
5.19	2018-03-23_1352_right-2/008199	1963	818	1990	851
5.19	2018-03-23_1352_right-2/008200	1968	816	1997	849
5.19	2018-03-23_1352_right-2/008201	1969	816	1997	851
3.27	2018-03-23_1352_right-2/008202	968	861	1004	895
5.19	2018-03-23_1352_right-2/008202	1977	816	2004	849
3.27	2018-03-23_1352_right-2/008203	1474	811	1512	851
5.19	2018-03-23_1352_right-2/008203	1979	813	2012	850
3.27	2018-03-23_1352_right-2/008204	1475	812	1510	852
3.27	2018-03-23_1352_right-2/008204	974	861	1000	893
5.19	2018-03-23_1352_right-2/008204	1985	815	2013	849
3.27	2018-03-23_1352_right-2/008205	1478	815	1514	854
3.27	2018-03-23_1352_right-2/008205	970	863	1004	892
5.19	2018-03-23_1352_right-2/008205	1986	813	2017	847
3.27	2018-03-23_1352_right-2/008206	1479	815	1518	854
3.27	2018-03-23_1352_right-2/008206	975	862	1002	895
3.27	2018-03-23_1352_right-2/008207	1483	815	1520	852
5.19	2018-03-23_1352_right-2/008207	1994	812	2026	847
3.27	2018-03-23_1352_right-2/008208	1483	813	1522	852
3.27	2018-03-23_1352_right-2/008208	975	859	1004	894
4.2	2018-03-23_1352_right-2/008208	1040	916	1056	931
5.19	2018-03-23_1352_right-2/008208	1998	812	2030	848
3.27	2018-03-23_1352_right-2/008209	1485	813	1524	852
5.19	2018-03-23_1352_right-2/008209	2001	813	2031	848
3.27	2018-03-23_1352_right-2/008210	977	860	1005	895
3.27	2018-03-23_1352_right-2/008210	1485	816	1517	850
5.19	2018-03-23_1352_right-2/008210	2004	812	2035	850
3.27	2018-03-23_1352_right-2/008211	978	857	1007	894
3.27	2018-03-23_1352_right-2/008211	1487	815	1516	848
5.19	2018-03-23_1352_right-2/008211	2007	812	2039	848
3.27	2018-03-23_1352_right-2/008212	976	860	1014	895
3.27	2018-03-23_1352_right-2/008212	1489	817	1520	850
5.19	2018-03-23_1352_right-2/008212	2010	812	2041	849
3.27	2018-03-23_1352_right-2/008213	1490	808	1532	850
3.27	2018-03-23_1352_right-2/008213	978	864	1008	893
5.19	2018-03-23_1352_right-2/008213	2013	812	2045	850
3.27	2018-03-23_1352_right-2/008214	1492	810	1536	851
4.2	2018-03-23_1352_right-2/008214	1047	921	1062	936
3.27	2018-03-23_1352_right-2/008214	980	866	1008	894
5.19	2018-03-23_1352_right-2/008214	2016	814	2047	853
4.2	2018-03-23_1352_right-2/008215	1048	921	1064	936
3.27	2018-03-23_1352_right-2/008216	1495	811	1539	854
3.27	2018-03-23_1352_right-2/008216	982	863	1011	895
5.19	2018-03-23_1352_right-2/008216	2023	815	2054	853
3.27	2018-03-23_1352_right-2/008217	1498	816	1539	857
3.27	2018-03-23_1352_right-2/008217	982	866	1013	899
5.19	2018-03-23_1352_right-2/008217	2027	818	2056	854
3.27	2018-03-23_1352_right-2/008218	1498	823	1530	855
5.19	2018-03-23_1352_right-2/008218	2028	815	2061	854
3.27	2018-03-23_1352_right-2/008219	1500	820	1532	856
5.19	2018-03-23_1352_right-2/008219	2031	818	2062	855
3.27	2018-03-23_1352_right-2/008220	983	865	1015	898
3.27	2018-03-23_1352_right-2/008220	1502	819	1534	854
5.19	2018-03-23_1352_right-2/008220	2033	816	2064	853
3.27	2018-03-23_1352_right-2/008221	984	866	1015	899
3.27	2018-03-23_1352_right-2/008221	1502	821	1535	856
5.19	2018-03-23_1352_right-2/008221	2037	820	2065	855
3.27	2018-03-23_1352_right-2/008222	984	865	1016	899
3.27	2018-03-23_1352_right-2/008222	1504	819	1537	856
5.19	2018-03-23_1352_right-2/008222	2040	818	2070	856
3.27	2018-03-23_1352_right-2/008223	985	866	1017	898
3.27	2018-03-23_1352_right-2/008223	1504	819	1538	856
5.19	2018-03-23_1352_right-2/008223	2043	821	2071	855
3.27	2018-03-23_1352_right-2/008224	986	867	1017	898
4.2	2018-03-23_1352_right-2/008224	1055	926	1070	941
3.27	2018-03-23_1352_right-2/008224	1506	820	1540	856
5.19	2018-03-23_1352_right-2/008224	2043	817	2075	855
3.27	2018-03-23_1352_right-2/008225	1508	824	1540	858
5.19	2018-03-23_1352_right-2/008225	2045	820	2077	860
4.2	2018-03-23_1352_right-2/008226	1060	929	1076	943
3.27	2018-03-23_1352_right-2/008226	986	869	1018	902
3.27	2018-03-23_1352_right-2/008226	1510	824	1542	858
5.19	2018-03-23_1352_right-2/008226	2047	825	2073	857
3.27	2018-03-23_1352_right-2/008227	987	869	1020	904
3.27	2018-03-23_1352_right-2/008227	1511	828	1543	859
5.19	2018-03-23_1352_right-2/008227	2048	825	2076	859
4.2	2018-03-23_1352_right-2/008228	1059	930	1074	944
3.27	2018-03-23_1352_right-2/008228	1513	825	1544	859
5.19	2018-03-23_1352_right-2/008228	2052	825	2082	860
4.2	2018-03-23_1352_right-2/008229	1063	931	1077	944
3.27	2018-03-23_1352_right-2/008229	1514	825	1546	861
5.19	2018-03-23_1352_right-2/008229	2055	825	2084	858
4.2	2018-03-23_1352_right-2/008230	1061	931	1076	946
3.27	2018-03-23_1352_right-2/008230	985	874	1020	905
3.27	2018-03-23_1352_right-2/008230	1515	826	1547	861
5.19	2018-03-23_1352_right-2/008230	2059	828	2085	861
4.2	2018-03-23_1352_right-2/008231	1061	930	1076	944
3.27	2018-03-23_1352_right-2/008231	988	871	1023	905
3.27	2018-03-23_1352_right-2/008231	1516	824	1549	858
5.19	2018-03-23_1352_right-2/008231	2058	821	2087	855
3.27	2018-03-23_1352_right-2/008232	988	871	1023	905
3.27	2018-03-23_1352_right-2/008232	1519	825	1550	859
5.19	2018-03-23_1352_right-2/008232	2060	824	2088	858
3.27	2018-03-23_1352_right-2/008233	990	871	1022	905
4.2	2018-03-23_1352_right-2/008233	1062	930	1078	945
5.19	2018-03-23_1352_right-2/008233	2062	822	2092	859
4.2	2018-03-23_1352_right-2/008234	1063	931	1078	946
3.27	2018-03-23_1352_right-2/008234	989	871	1023	906
5.19	2018-03-23_1352_right-2/008234	2063	825	2094	861
3.27	2018-03-23_1352_right-2/008235	991	871	1025	904
5.19	2018-03-23_1352_right-2/008235	2066	823	2095	858
3.27	2018-03-23_1352_right-2/008236	1521	818	1564	865
3.27	2018-03-23_1352_right-2/008236	992	874	1023	904
5.19	2018-03-23_1352_right-2/008236	2067	825	2098	859
4.2	2018-03-23_1352_right-2/008237	1069	931	1081	945
3.27	2018-03-23_1352_right-2/008237	992	873	1025	907
3.27	2018-03-23_1352_right-2/008237	1521	828	1554	862
5.19	2018-03-23_1352_right-2/008237	2068	825	2101	859
3.27	2018-03-23_1352_right-2/008238	992	874	1028	908
3.27	2018-03-23_1352_right-2/008238	1523	827	1556	862
5.19	2018-03-23_1352_right-2/008238	2069	827	2104	862
3.27	2018-03-23_1352_right-2/008239	993	873	1026	906
3.27	2018-03-23_1352_right-2/008239	1523	827	1556	861
3.27	2018-03-23_1352_right-2/008240	993	874	1026	906
3.27	2018-03-23_1352_right-2/008240	1525	826	1557	861
5.19	2018-03-23_1352_right-2/008240	2074	826	2103	859
3.27	2018-03-23_1352_right-2/008241	1525	823	1566	868
3.27	2018-03-23_1352_right-2/008241	992	878	1026	906
5.19	2018-03-23_1352_right-2/008241	2074	827	2105	862
3.27	2018-03-23_1352_right-2/008242	1525	821	1570	868
3.27	2018-03-23_1352_right-2/008242	992	877	1026	906
5.19	2018-03-23_1352_right-2/008242	2076	826	2109	863
3.27	2018-03-23_1352_right-2/008243	993	876	1027	904
3.27	2018-03-23_1352_right-2/008243	1527	827	1560	862
5.19	2018-03-23_1352_right-2/008243	2078	826	2112	864
3.27	2018-03-23_1352_right-2/008244	993	875	1028	905
3.27	2018-03-23_1352_right-2/008244	1528	827	1561	861
5.19	2018-03-23_1352_right-2/008244	2078	825	2111	859
3.27	2018-03-23_1352_right-2/008245	995	879	1027	907
4.2	2018-03-23_1352_right-2/008245	1068	933	1084	948
3.27	2018-03-23_1352_right-2/008245	1529	828	1562	864
5.19	2018-03-23_1352_right-2/008245	2080	830	2106	861
3.27	2018-03-23_1352_right-2/008246	1530	821	1571	867
3.27	2018-03-23_1352_right-2/008246	994	878	1029	907
5.19	2018-03-23_1352_right-2/008246	2082	828	2112	862
3.27	2018-03-23_1352_right-2/008247	994	876	1027	908
3.27	2018-03-23_1352_right-2/008247	1528	830	1561	865
5.19	2018-03-23_1352_right-2/008247	2080	830	2108	863
3.27	2018-03-23_1352_right-2/008248	994	877	1029	906
4.2	2018-03-23_1352_right-2/008248	1068	933	1084	948
3.27	2018-03-23_1352_right-2/008248	1530	826	1563	864
5.19	2018-03-23_1352_right-2/008248	2082	827	2114	862
3.27	2018-03-23_1352_right-2/008249	1528	829	1569	872
3.27	2018-03-23_1352_right-2/008249	996	875	1029	909
5.19	2018-03-23_1352_right-2/008249	2081	828	2115	865
3.27	2018-03-23_1352_right-2/008250	995	878	1029	908
3.27	2018-03-23_1352_right-2/008250	1531	827	1564	865
5.19	2018-03-23_1352_right-2/008250	2083	827	2117	866
3.27	2018-03-23_1352_right-2/008251	995	877	1028	907
3.27	2018-03-23_1352_right-2/008251	1530	830	1563	863
5.19	2018-03-23_1352_right-2/008251	2083	826	2118	865
3.27	2018-03-23_1352_right-2/008252	1529	821	1572	865
3.27	2018-03-23_1352_right-2/008252	996	876	1030	908
5.19	2018-03-23_1352_right-2/008252	2086	827	2118	865
3.24	2018-03-23_1352_right-2/008253	1530	819	1575	865
3.27	2018-03-23_1352_right-2/008253	996	875	1030	909
4.2	2018-03-23_1352_right-2/008253	1073	935	1088	950
5.19	2018-03-23_1352_right-2/008253	2082	827	2121	864
3.27	2018-03-23_1352_right-2/008254	995	878	1031	910
5.19	2018-03-23_1352_right-2/008254	2087	830	2118	866
3.27	2018-03-23_1352_right-2/008255	1531	821	1575	867
3.27	2018-03-23_1352_right-2/008255	995	875	1031	909
5.19	2018-03-23_1352_right-2/008255	2086	828	2118	864
3.27	2018-03-23_1352_right-2/008256	996	876	1031	909
5.19	2018-03-23_1352_right-2/008256	2087	829	2118	866
3.27	2018-03-23_1352_right-2/008257	1534	822	1576	867
3.27	2018-03-23_1352_right-2/008257	995	876	1031	909
5.19	2018-03-23_1352_right-2/008257	2088	828	2119	866
3.27	2018-03-23_1352_right-2/008258	1535	825	1576	870
3.27	2018-03-23_1352_right-2/008258	997	877	1031	909
5.19	2018-03-23_1352_right-2/008258	2089	828	2120	865
3.27	2018-03-23_1352_right-2/008259	1533	826	1573	869
4.2	2018-03-23_1352_right-2/008259	1074	935	1089	951
5.19	2018-03-23_1352_right-2/008259	2088	828	2119	864
3.27	2018-03-23_1352_right-2/008260	1534	823	1572	866
3.27	2018-03-23_1352_right-2/008260	996	875	1031	910
5.19	2018-03-23_1352_right-2/008260	2088	827	2120	865
3.27	2018-03-23_1352_right-2/008261	1535	825	1577	869
3.27	2018-03-23_1352_right-2/008261	994	877	1034	910
3.27	2018-03-23_1352_right-2/008262	997	876	1031	909
4.2	2018-03-23_1352_right-2/008262	1074	935	1088	950
3.27	2018-03-23_1352_right-2/008262	1533	831	1564	863
5.19	2018-03-23_1352_right-2/008262	2089	830	2118	864
3.27	2018-03-23_1352_right-2/008263	996	876	1031	909
5.19	2018-03-23_1352_right-2/008263	2089	830	2119	865
3.27	2018-03-23_1352_right-2/008264	995	878	1033	911
5.19	2018-03-23_1352_right-2/008264	2088	829	2120	866
3.27	2018-03-23_1352_right-2/008265	995	879	1033	912
5.19	2018-03-23_1352_right-2/008265	2088	831	2118	868
3.27	2018-03-23_1352_right-2/008266	1533	827	1576	872
3.27	2018-03-23_1352_right-2/008266	994	880	1032	915
5.19	2018-03-23_1352_right-2/008266	2089	833	2120	869
3.27	2018-03-23_1352_right-2/008267	996	880	1034	916
4.2	2018-03-23_1352_right-2/008267	1070	942	1085	957
5.19	2018-03-23_1352_right-2/008267	2089	835	2119	872
3.27	2018-03-23_1352_right-2/008268	1535	832	1578	875
3.27	2018-03-23_1352_right-2/008268	997	882	1032	917
5.19	2018-03-23_1352_right-2/008268	2089	836	2120	874
3.27	2018-03-23_1352_right-2/008269	1532	833	1577	877
3.27	2018-03-23_1352_right-2/008269	997	885	1032	918
5.19	2018-03-23_1352_right-2/008269	2090	839	2120	873
3.27	2018-03-23_1352_right-2/008270	1531	834	1575	878
3.27	2018-03-23_1352_right-2/008270	996	886	1033	918
5.19	2018-03-23_1352_right-2/008270	2090	837	2121	873
3.27	2018-03-23_1352_right-2/008271	1533	834	1577	878
3.27	2018-03-23_1352_right-2/008271	996	886	1033	918
4.2	2018-03-23_1352_right-2/008271	1071	945	1086	959
5.19	2018-03-23_1352_right-2/008271	2089	838	2121	874
3.27	2018-03-23_1352_right-2/008272	996	885	1032	917
3.27	2018-03-23_1352_right-2/008272	1533	837	1565	874
5.19	2018-03-23_1352_right-2/008272	2090	840	2119	873
3.24	2018-03-23_1352_right-2/008273	1534	831	1578	875
3.27	2018-03-23_1352_right-2/008273	996	885	1032	918
5.19	2018-03-23_1352_right-2/008273	2089	837	2122	872
3.27	2018-03-23_1352_right-2/008274	1536	835	1575	873
3.27	2018-03-23_1352_right-2/008274	996	884	1032	917
5.19	2018-03-23_1352_right-2/008274	2090	837	2120	873
3.27	2018-03-23_1352_right-2/008275	1536	830	1577	873
3.27	2018-03-23_1352_right-2/008275	997	882	1033	916
4.2	2018-03-23_1352_right-2/008275	1071	943	1086	958
5.19	2018-03-23_1352_right-2/008275	2088	835	2119	873
3.27	2018-03-23_1352_right-2/008276	996	882	1032	917
5.19	2018-03-23_1352_right-2/008276	2089	837	2119	873
3.27	2018-03-23_1352_right-2/008277	1534	832	1577	874
3.27	2018-03-23_1352_right-2/008277	996	884	1032	917
5.19	2018-03-23_1352_right-2/008277	2089	836	2121	873
3.27	2018-03-23_1352_right-2/008278	1536	832	1579	875
3.27	2018-03-23_1352_right-2/008278	996	884	1033	918
5.19	2018-03-23_1352_right-2/008278	2089	836	2121	873
3.27	2018-03-23_1352_right-2/008279	1535	832	1578	875
3.27	2018-03-23_1352_right-2/008279	997	885	1032	918
5.19	2018-03-23_1352_right-2/008279	2090	836	2120	872
3.27	2018-03-23_1352_right-2/008280	996	885	1032	918
5.19	2018-03-23_1352_right-2/008280	2089	838	2121	874
3.27	2018-03-23_1352_right-2/008281	1532	834	1576	878
3.27	2018-03-23_1352_right-2/008281	996	885	1033	918
4.2	2018-03-23_1352_right-2/008281	1074	945	1089	960
5.19	2018-03-23_1352_right-2/008281	2090	837	2121	873
3.27	2018-03-23_1352_right-2/008282	1533	832	1578	876
