ytl	xtl	ybr	xbr	class	frame
877	1431	916	1466	5.20	2018-03-23_1352_right/000543
949	946	988	982	5.20	2018-03-23_1352_right/000543
913	946	951	983	5.19	2018-03-23_1352_right/000543
872	1758	919	1798	2.4	2018-03-23_1352_right/001533
881	1208	912	1228	2.4	2018-03-23_1352_right/001533
936	348	970	383	2.4	2018-03-23_1352_right/001608
751	151	815	215	5.20	2018-03-23_1352_right/004326
821	151	892	211	3.24	2018-03-23_1352_right/004326
865	1018	984	1061	3.1	2018-03-23_1352_right/004326
921	1210	938	1224	5.19	2018-03-23_1352_right/004326
803	1905	918	2016	5.20	2018-03-23_1352_right/000315
692	1908	807	2023	3.27	2018-03-23_1352_right/000315
930	1294	951	1314	5.20	2018-03-23_1352_right/000315
858	1946	912	1988	2.4	2018-03-23_1352_right/001540
876	1379	912	1399	2.4	2018-03-23_1352_right/001540
950	1461	979	1485	5.20	2018-03-23_1352_right/000061
617	2143	823	2315	2.4	2018-03-23_1352_right/001926
807	202	914	331	3.27	2018-03-23_1352_right/004724
980	1389	1015	1411	3.1	2018-03-23_1352_right/004724
956	1728	981	1750	5.19	2018-03-23_1352_right/003394
880	1348	915	1375	4.1	2018-03-23_1352_right/004096
940	1316	979	1336	3.1	2018-03-23_1352_right/004147
917	965	951	992	3.24	2018-03-23_1352_right/004147
894	1333	936	1378	2.4	2018-03-23_1352_right/001671
881	2266	925	2303	2.4	2018-03-23_1352_right/001671
886	487	925	527	2.4	2018-03-23_1352_right/001671
668	2038	846	2208	2.4	2018-03-23_1352_right/001896
898	1229	930	1258	2.1	2018-03-23_1352_right/006338
933	1228	958	1257	4.1	2018-03-23_1352_right/006338
904	1305	983	1327	8.22	2018-03-23_1352_right/006338
891	997	924	1033	3.27	2018-03-23_1352_right/008525
840	1534	873	1567	3.27	2018-03-23_1352_right/008525
837	2096	874	2121	5.19	2018-03-23_1352_right/008525
853	2223	905	2271	4.1	2018-03-23_1352_right/005769
785	2221	850	2271	2.4	2018-03-23_1352_right/005769
619	2361	850	2448	2.4	2018-03-23_1352_right/002125
890	998	924	1033	3.27	2018-03-23_1352_right/008495
836	2096	874	2122	5.19	2018-03-23_1352_right/008495
840	1535	874	1568	3.27	2018-03-23_1352_right/008495
832	362	894	427	5.20	2018-03-23_1352_right/002405
888	1661	954	1721	4.1	2018-03-23_1352_right/003771
939	1376	983	1414	3.1	2018-03-23_1352_right/004816
423	1752	650	1992	5.20	2018-03-23_1352_right/001270
892	996	924	1033	3.27	2018-03-23_1352_right/008518
840	1535	874	1568	3.27	2018-03-23_1352_right/008518
756	1824	838	1906	5.19	2018-03-23_1352_right/000689
771	560	877	671	5.19	2018-03-23_1352_right/000689
882	555	1005	667	5.20	2018-03-23_1352_right/000689
897	1017	931	1047	5.19	2018-03-23_1352_right/000689
922	1463	957	1493	5.20	2018-03-23_1352_right/000689
867	1545	908	1591	3.27	2018-03-23_1352_right/000689
859	1711	969	1806	4.1	2018-03-23_1352_right/003833
890	998	924	1033	3.27	2018-03-23_1352_right/008517
840	1535	874	1567	3.27	2018-03-23_1352_right/008517
837	2097	874	2121	5.19	2018-03-23_1352_right/008517
889	947	920	974	5.19	2018-03-23_1352_right/003580
896	1006	931	1043	3.1	2018-03-23_1352_right/003580
906	573	934	598	5.19	2018-03-23_1352_right/003580
722	1545	814	1633	5.20	2018-03-23_1352_right/003260
935	1589	1008	1655	3.1	2018-03-23_1352_right/004895
862	1670	965	1760	4.1	2018-03-23_1352_right/003827
821	896	871	933	3.1	2018-03-23_1352_right/007371
934	1245	957	1266	5.20	2018-03-23_1352_right/000952
545	2399	669	2448	2.4	2018-03-23_1352_right/002193
890	998	924	1033	3.27	2018-03-23_1352_right/008511
890	998	924	1032	3.27	2018-03-23_1352_right/008509
840	1534	872	1567	3.27	2018-03-23_1352_right/008509
864	1966	918	1995	2.4	2018-03-23_1352_right/001559
541	2141	698	2310	5.19	2018-03-23_1352_right/000916
710	2139	885	2303	5.20	2018-03-23_1352_right/000916
540	1895	714	2080	3.24	2018-03-23_1352_right/006107
801	1611	877	1683	3.27	2018-03-23_1352_right/000262
873	1614	947	1685	5.20	2018-03-23_1352_right/000262
857	882	981	939	3.1	2018-03-23_1352_right/004334
813	1165	854	1198	3.1	2018-03-23_1352_right/007356
906	1323	922	1334	4.1	2018-03-23_1352_right/006991
861	1323	899	1355	5.20	2018-03-23_1352_right/003177
965	1440	980	1454	3.24	2018-03-23_1352_right/003177
910	1988	965	2030	5.20	2018-03-23_1352_right/003552
929	2400	1006	2448	5.20	2018-03-23_1352_right/003552
871	2402	939	2448	5.19	2018-03-23_1352_right/003552
861	1995	915	2031	5.19	2018-03-23_1352_right/003552
912	840	934	859	5.19	2018-03-23_1352_right/003552
898	1173	925	1200	5.19	2018-03-23_1352_right/003552
673	86	786	117	2.4	2018-03-23_1352_right/003552
631	2284	836	2442	2.4	2018-03-23_1352_right/001981
894	963	919	995	3.27	2018-03-23_1352_right/008167
845	666	885	703	5.20	2018-03-23_1352_right/004269
922	1251	1001	1284	3.1	2018-03-23_1352_right/004269
886	665	935	705	3.24	2018-03-23_1352_right/004269
891	998	924	1033	3.27	2018-03-23_1352_right/008519
840	1535	874	1567	3.27	2018-03-23_1352_right/008519
915	861	941	877	4.1	2018-03-23_1352_right/004045
792	1732	870	1809	3.27	2018-03-23_1352_right/000799
858	852	915	897	5.19	2018-03-23_1352_right/000799
859	1519	914	1572	5.19	2018-03-23_1352_right/000799
910	1523	962	1569	5.20	2018-03-23_1352_right/000799
758	1399	853	1481	5.20	2018-03-23_1352_right/001224
903	1798	965	1862	4.1	2018-03-23_1352_right/003761
922	1888	962	1916	5.19	2018-03-23_1352_right/003449
825	271	930	382	3.27	2018-03-23_1352_right/004720
986	1386	1020	1409	3.1	2018-03-23_1352_right/004720
890	998	924	1032	3.27	2018-03-23_1352_right/008508
839	1535	873	1568	3.27	2018-03-23_1352_right/008508
809	1604	877	1672	3.27	2018-03-23_1352_right/000258
870	1605	946	1672	5.20	2018-03-23_1352_right/000258
930	1275	950	1295	5.20	2018-03-23_1352_right/000258
732	2213	894	2392	5.20	2018-03-23_1352_right/000339
571	2220	728	2399	3.27	2018-03-23_1352_right/000339
925	1298	947	1324	5.20	2018-03-23_1352_right/000339
921	1509	970	1557	5.20	2018-03-23_1352_right/000212
863	1504	920	1560	3.27	2018-03-23_1352_right/000212
918	979	953	1005	3.24	2018-03-23_1352_right/004158
950	1343	984	1365	3.1	2018-03-23_1352_right/004158
841	1382	891	1438	5.20	2018-03-23_1352_right/003211
943	1173	1020	1185	8.22	2018-03-23_1352_right/007696
917	1406	966	1445	3.1	2018-03-23_1352_right/004832
883	2368	946	2430	5.19	2018-03-23_1352_right/003537
876	2020	926	2059	5.19	2018-03-23_1352_right/003537
920	2016	967	2058	5.20	2018-03-23_1352_right/003537
939	2368	1006	2421	5.20	2018-03-23_1352_right/003537
792	2057	896	2129	4.1	2018-03-23_1352_right/005825
673	2012	792	2137	2.4	2018-03-23_1352_right/005825
853	1367	870	1382	2.4	2018-03-23_1352_right/007075
810	720	867	770	3.1	2018-03-23_1352_right/007379
873	659	932	720	3.27	2018-03-23_1352_right/004640
911	182	938	202	4.1	2018-03-23_1352_right/006433
874	180	907	207	2.4	2018-03-23_1352_right/006433
472	1898	664	2091	5.20	2018-03-23_1352_right/003302
931	1297	965	1316	3.1	2018-03-23_1352_right/004138
906	955	937	979	3.24	2018-03-23_1352_right/004138
861	1475	905	1515	4.1	2018-03-23_1352_right/004138
874	1348	921	1393	5.20	2018-03-23_1352_right/003195
865	446	954	527	3.27	2018-03-23_1352_right/004702
999	1376	1031	1400	3.1	2018-03-23_1352_right/004702
472	2270	653	2448	5.19	2018-03-23_1352_right/000923
674	2282	865	2446	5.20	2018-03-23_1352_right/000923
586	563	719	679	5.19	2018-03-23_1352_right/003690
717	562	864	675	5.20	2018-03-23_1352_right/003690
817	1343	855	1373	3.1	2018-03-23_1352_right/007344
731	165	834	194	2.4	2018-03-23_1352_right/002993
867	2035	914	2062	2.4	2018-03-23_1352_right/001561
804	383	879	458	5.20	2018-03-23_1352_right/002432
780	1381	852	1438	5.20	2018-03-23_1352_right/002432
845	1830	977	1950	4.1	2018-03-23_1352_right/003846
913	1154	942	1180	5.20	2018-03-23_1352_right/001054
950	1765	976	1788	5.19	2018-03-23_1352_right/003408
940	1665	964	1682	5.19	2018-03-23_1352_right/003408
922	1478	966	1521	5.20	2018-03-23_1352_right/000185
874	1474	919	1525	3.27	2018-03-23_1352_right/000185
898	1349	938	1390	2.4	2018-03-23_1352_right/001676
884	2295	924	2326	2.4	2018-03-23_1352_right/001676
931	1329	957	1355	3.24	2018-03-23_1352_right/005961
956	1361	993	1382	3.1	2018-03-23_1352_right/004169
865	1584	921	1632	4.1	2018-03-23_1352_right/004169
893	1668	960	1734	4.1	2018-03-23_1352_right/003770
865	972	900	1013	3.27	2018-03-23_1352_right/008212
751	1836	837	1918	5.19	2018-03-23_1352_right/000691
756	533	875	651	5.19	2018-03-23_1352_right/000691
872	529	1006	643	5.20	2018-03-23_1352_right/000691
866	1544	909	1594	3.27	2018-03-23_1352_right/000691
898	1014	930	1041	5.19	2018-03-23_1352_right/000691
878	997	916	1033	3.27	2018-03-23_1352_right/008256
828	2095	864	2122	5.19	2018-03-23_1352_right/008256
918	1561	998	1621	3.1	2018-03-23_1352_right/004888
597	2200	733	2349	5.19	2018-03-23_1352_right/000738
876	908	918	948	5.19	2018-03-23_1352_right/000738
835	1576	893	1634	3.27	2018-03-23_1352_right/000738
874	1449	918	1489	5.19	2018-03-23_1352_right/000738
904	1327	918	1338	4.1	2018-03-23_1352_right/007007
813	239	918	358	3.27	2018-03-23_1352_right/004722
792	680	878	752	5.19	2018-03-23_1352_right/000862
866	1699	953	1775	5.20	2018-03-23_1352_right/000862
794	1701	867	1774	5.19	2018-03-23_1352_right/000862
589	2322	749	2448	3.27	2018-03-23_1352_right/000862
808	2058	897	2135	4.1	2018-03-23_1352_right/005821
692	2026	799	2147	2.4	2018-03-23_1352_right/005821
876	1341	921	1381	5.20	2018-03-23_1352_right/003189
557	43	716	212	5.19	2018-03-23_1352_right/000912
568	2092	720	2244	5.19	2018-03-23_1352_right/000912
731	2092	888	2232	5.20	2018-03-23_1352_right/000912
821	1340	891	1406	5.20	2018-03-23_1352_right/001197
954	1239	975	1263	4.1	2018-03-23_1352_right/006285
922	1241	949	1264	2.1	2018-03-23_1352_right/006285
827	401	897	472	5.20	2018-03-23_1352_right/002421
804	1312	873	1361	5.20	2018-03-23_1352_right/002421
888	999	924	1033	3.27	2018-03-23_1352_right/008268
839	1535	871	1567	3.27	2018-03-23_1352_right/008268
836	2098	873	2122	5.19	2018-03-23_1352_right/008268
821	1342	892	1409	5.20	2018-03-23_1352_right/001198
891	997	924	1033	3.27	2018-03-23_1352_right/008368
840	1536	874	1568	3.27	2018-03-23_1352_right/008368
838	2096	874	2121	5.19	2018-03-23_1352_right/008368
884	1331	920	1363	4.1	2018-03-23_1352_right/004092
912	1331	937	1358	5.20	2018-03-23_1352_right/000378
913	1317	933	1345	5.20	2018-03-23_1352_right/000366
790	2050	903	2132	4.1	2018-03-23_1352_right/005830
665	2018	793	2137	2.4	2018-03-23_1352_right/005830
709	1628	751	1678	2.4	2018-03-23_1352_right/007206
755	1639	793	1675	4.1	2018-03-23_1352_right/007206
721	2063	812	2161	2.4	2018-03-23_1352_right/005807
813	2082	902	2145	4.1	2018-03-23_1352_right/005807
612	2139	814	2309	2.4	2018-03-23_1352_right/001921
946	1727	972	1750	5.19	2018-03-23_1352_right/003392
953	1254	979	1280	3.24	2018-03-23_1352_right/003392
885	997	919	1033	3.27	2018-03-23_1352_right/008266
832	2098	866	2121	5.19	2018-03-23_1352_right/008266
921	1616	1008	1676	3.1	2018-03-23_1352_right/004898
871	861	935	914	5.19	2018-03-23_1352_right/000630
931	857	997	915	5.20	2018-03-23_1352_right/000630
862	845	909	893	2.1	2018-03-23_1352_right/006397
893	1086	927	1115	2.4	2018-03-23_1352_right/006397
916	851	948	886	4.1	2018-03-23_1352_right/006397
808	964	1024	1017	8.22	2018-03-23_1352_right/006397
832	1401	853	1424	2.4	2018-03-23_1352_right/007105
849	1403	870	1424	4.1	2018-03-23_1352_right/007105
848	772	891	818	4.2	2018-03-23_1352_right/007759
887	795	927	820	2.4	2018-03-23_1352_right/001505
454	96	646	251	5.19	2018-03-23_1352_right/003713
632	96	851	247	5.20	2018-03-23_1352_right/003713
878	992	914	1031	3.27	2018-03-23_1352_right/008246
841	534	892	583	5.20	2018-03-23_1352_right/004293
891	536	946	580	3.24	2018-03-23_1352_right/004293
933	1208	1017	1245	3.1	2018-03-23_1352_right/004293
966	1375	982	1388	5.19	2018-03-23_1352_right/004293
890	997	924	1032	3.27	2018-03-23_1352_right/008337
841	1534	873	1567	3.27	2018-03-23_1352_right/008337
708	1057	793	1133	5.19	2018-03-23_1352_right/003650
788	1055	894	1137	5.20	2018-03-23_1352_right/003650
578	2236	751	2430	5.19	2018-03-23_1352_right/003650
732	2233	928	2423	5.20	2018-03-23_1352_right/003650
810	1658	850	1688	3.1	2018-03-23_1352_right/007324
925	843	966	859	2.4	2018-03-23_1352_right/001441
900	1229	932	1257	2.1	2018-03-23_1352_right/006332
934	1229	961	1255	4.1	2018-03-23_1352_right/006332
906	1303	999	1326	8.22	2018-03-23_1352_right/006332
910	1234	938	1259	2.1	2018-03-23_1352_right/006320
941	1231	966	1254	4.1	2018-03-23_1352_right/006320
922	1292	997	1314	8.22	2018-03-23_1352_right/006320
898	1442	934	1479	3.27	2018-03-23_1352_right/000104
879	819	914	849	5.19	2018-03-23_1352_right/003589
898	431	930	460	5.19	2018-03-23_1352_right/003589
885	872	927	915	3.1	2018-03-23_1352_right/003589
914	641	969	706	3.27	2018-03-23_1352_right/004647
912	1335	937	1361	5.20	2018-03-23_1352_right/000384
901	1230	933	1257	2.1	2018-03-23_1352_right/006328
934	1228	960	1256	4.1	2018-03-23_1352_right/006328
903	1299	992	1322	8.22	2018-03-23_1352_right/006328
915	1955	955	1984	5.19	2018-03-23_1352_right/003464
934	1797	969	1823	5.20	2018-03-23_1352_right/003464
906	1800	944	1823	5.19	2018-03-23_1352_right/003464
901	2185	951	2229	5.19	2018-03-23_1352_right/003502
928	1953	969	1981	5.20	2018-03-23_1352_right/003502
949	2185	1000	2219	5.20	2018-03-23_1352_right/003502
765	243	826	302	5.20	2018-03-23_1352_right/004321
878	1074	987	1117	3.1	2018-03-23_1352_right/004321
831	243	896	302	3.24	2018-03-23_1352_right/004321
961	1673	994	1708	5.19	2018-03-23_1352_right/004321
806	731	876	794	5.19	2018-03-23_1352_right/000851
867	1647	952	1716	5.20	2018-03-23_1352_right/000851
804	1646	878	1714	5.19	2018-03-23_1352_right/000851
652	2114	776	2242	3.27	2018-03-23_1352_right/000851
708	2283	898	2441	5.20	2018-03-23_1352_right/000342
547	2283	715	2442	3.27	2018-03-23_1352_right/000342
925	1300	946	1325	5.20	2018-03-23_1352_right/000342
815	751	885	815	5.19	2018-03-23_1352_right/000845
686	2034	807	2144	3.27	2018-03-23_1352_right/000845
814	1626	882	1689	5.19	2018-03-23_1352_right/000845
881	1628	951	1692	5.20	2018-03-23_1352_right/000845
569	2400	710	2448	2.4	2018-03-23_1352_right/002186
723	1889	862	2025	2.4	2018-03-23_1352_right/001862
905	1137	941	1169	5.20	2018-03-23_1352_right/001083
910	1233	935	1258	2.1	2018-03-23_1352_right/006318
941	1231	966	1256	4.1	2018-03-23_1352_right/006318
915	1291	1000	1311	8.22	2018-03-23_1352_right/006318
887	1346	905	1359	4.1	2018-03-23_1352_right/007052
872	1346	888	1361	2.4	2018-03-23_1352_right/007052
904	1324	922	1336	4.1	2018-03-23_1352_right/006996
748	126	811	192	5.20	2018-03-23_1352_right/004327
816	131	888	191	3.24	2018-03-23_1352_right/004327
866	1009	980	1050	3.1	2018-03-23_1352_right/004327
917	1200	935	1214	5.19	2018-03-23_1352_right/004327
864	1273	914	1323	5.20	2018-03-23_1352_right/001156
925	1389	956	1425	5.20	2018-03-23_1352_right/000489
901	1306	931	1329	5.20	2018-03-23_1352_right/003147
806	219	864	276	2.4	2018-03-23_1352_right/001777
815	1586	876	1656	2.4	2018-03-23_1352_right/001777
525	1931	701	2108	3.24	2018-03-23_1352_right/006108
767	2042	889	2154	4.1	2018-03-23_1352_right/005841
597	2010	766	2169	2.4	2018-03-23_1352_right/005841
947	1809	978	1835	5.19	2018-03-23_1352_right/003423
910	937	943	964	3.24	2018-03-23_1352_right/004125
943	745	1051	774	8.22	2018-03-23_1352_right/007763
953	162	980	184	2.4	2018-03-23_1352_right/008053
891	1389	928	1423	4.1	2018-03-23_1352_right/004110
928	924	955	945	3.24	2018-03-23_1352_right/004110
869	545	946	617	3.27	2018-03-23_1352_right/004684
787	1986	920	2118	5.20	2018-03-23_1352_right/000323
659	1981	790	2119	3.27	2018-03-23_1352_right/000323
792	1971	921	2100	5.20	2018-03-23_1352_right/000322
660	1975	797	2108	3.27	2018-03-23_1352_right/000322
932	1295	952	1317	5.20	2018-03-23_1352_right/000322
834	613	880	655	5.20	2018-03-23_1352_right/004279
880	613	929	653	3.24	2018-03-23_1352_right/004279
927	1232	998	1266	3.1	2018-03-23_1352_right/004279
890	998	925	1033	3.27	2018-03-23_1352_right/008384
837	2097	874	2121	5.19	2018-03-23_1352_right/008384
166	2047	487	2340	5.20	2018-03-23_1352_right/002499
913	1152	944	1179	5.20	2018-03-23_1352_right/001055
912	1317	934	1341	5.20	2018-03-23_1352_right/000362
480	174	657	331	5.19	2018-03-23_1352_right/003710
655	179	862	324	5.20	2018-03-23_1352_right/003710
874	558	940	634	3.27	2018-03-23_1352_right/004677
982	1354	1012	1378	3.1	2018-03-23_1352_right/004677
914	1335	939	1362	5.20	2018-03-23_1352_right/000386
760	1394	855	1479	5.20	2018-03-23_1352_right/001223
899	1580	982	1656	4.1	2018-03-23_1352_right/003806
926	1393	976	1439	3.1	2018-03-23_1352_right/004827
807	390	884	461	5.20	2018-03-23_1352_right/002431
780	1378	860	1433	5.20	2018-03-23_1352_right/002431
723	242	839	282	2.4	2018-03-23_1352_right/002682
872	726	908	757	5.19	2018-03-23_1352_right/003595
889	327	918	355	5.19	2018-03-23_1352_right/003595
876	772	927	822	3.1	2018-03-23_1352_right/003595
806	2422	917	2447	5.20	2018-03-23_1352_right/003595
929	1467	970	1506	5.20	2018-03-23_1352_right/000173
883	1458	928	1509	3.27	2018-03-23_1352_right/000173
870	1915	978	1998	3.1	2018-03-23_1352_right/004926
819	1613	893	1684	2.4	2018-03-23_1352_right/001797
816	67	884	127	2.4	2018-03-23_1352_right/001797
732	528	829	621	5.19	2018-03-23_1352_right/000884
821	1846	930	1940	5.20	2018-03-23_1352_right/000884
721	1843	815	1939	5.19	2018-03-23_1352_right/000884
879	159	932	217	5.20	2018-03-23_1352_right/002373
877	867	925	899	5.19	2018-03-23_1352_right/002373
617	2142	819	2310	2.4	2018-03-23_1352_right/001923
493	2088	695	2291	2.4	2018-03-23_1352_right/005852
739	2119	878	2260	4.1	2018-03-23_1352_right/005852
894	1329	937	1375	2.4	2018-03-23_1352_right/001670
879	2256	925	2296	2.4	2018-03-23_1352_right/001670
794	1639	865	1715	3.27	2018-03-23_1352_right/000272
866	1642	944	1715	5.20	2018-03-23_1352_right/000272
933	1272	955	1291	5.20	2018-03-23_1352_right/000272
398	2012	626	2258	5.20	2018-03-23_1352_right/003308
891	997	924	1032	3.27	2018-03-23_1352_right/008395
840	1535	873	1567	3.27	2018-03-23_1352_right/008395
847	730	987	785	3.1	2018-03-23_1352_right/004341
925	984	942	998	5.19	2018-03-23_1352_right/004341
894	778	928	800	2.4	2018-03-23_1352_right/001496
937	2391	1009	2446	5.20	2018-03-23_1352_right/003548
870	2000	916	2035	5.19	2018-03-23_1352_right/003548
870	2393	944	2448	5.19	2018-03-23_1352_right/003548
900	1198	926	1225	5.19	2018-03-23_1352_right/003548
915	1998	965	2033	5.20	2018-03-23_1352_right/003548
805	1635	882	1713	2.4	2018-03-23_1352_right/001804
799	14	867	78	2.4	2018-03-23_1352_right/001804
906	1996	950	2029	5.19	2018-03-23_1352_right/003471
833	117	895	182	2.1	2018-03-23_1352_right/006424
900	132	951	176	4.1	2018-03-23_1352_right/006424
894	456	923	480	2.4	2018-03-23_1352_right/006424
954	173	981	203	3.24	2018-03-23_1352_right/006424
925	1246	949	1268	2.1	2018-03-23_1352_right/006269
835	2291	968	2419	5.20	2018-03-23_1352_right/003622
712	2296	836	2426	5.19	2018-03-23_1352_right/003622
724	1580	764	1623	2.4	2018-03-23_1352_right/007194
767	1585	796	1615	4.1	2018-03-23_1352_right/007194
785	1475	814	1502	3.1	2018-03-23_1352_right/007194
915	2109	968	2163	4.1	2018-03-23_1352_right/003744
877	997	916	1033	3.27	2018-03-23_1352_right/008263
829	2095	862	2122	5.19	2018-03-23_1352_right/008263
927	1230	951	1259	4.1	2018-03-23_1352_right/006345
893	1227	923	1259	2.1	2018-03-23_1352_right/006345
935	1417	955	1431	4.1	2018-03-23_1352_right/006345
912	1416	934	1432	2.4	2018-03-23_1352_right/006345
1003	1312	1061	1366	4.2	2018-03-23_1352_right/006345
854	1302	916	1362	5.20	2018-03-23_1352_right/001179
628	2225	669	2266	3.24	2018-03-23_1352_right/004025
907	640	968	704	3.27	2018-03-23_1352_right/004646
954	1289	981	1318	3.24	2018-03-23_1352_right/003427
333	2076	554	2349	5.20	2018-03-23_1352_right/003311
665	2017	781	2124	5.19	2018-03-23_1352_right/000719
878	942	917	978	5.19	2018-03-23_1352_right/000719
846	1554	893	1609	3.27	2018-03-23_1352_right/000719
798	57	1025	238	5.20	2018-03-23_1352_right/000719
610	59	811	257	5.19	2018-03-23_1352_right/000719
878	1442	916	1481	5.19	2018-03-23_1352_right/000719
916	1443	953	1477	5.20	2018-03-23_1352_right/000719
893	598	924	622	2.4	2018-03-23_1352_right/006419
925	601	947	620	4.1	2018-03-23_1352_right/006419
718	262	1061	342	8.22	2018-03-23_1352_right/006419
1104	237	1272	388	4.2	2018-03-23_1352_right/006419
