ytl	xtl	ybr	xbr	class	score	frame
793	476	869	543	4.2	0.9965838	2018-02-16_1515_left/003038
800	2219	883	2306	2.4	0.9997774	2018-02-16_1515_left/002855
943	817	1022	886	2.1	0.9999913	2018-02-16_1515_left/003469
628	1549	812	1720	2.1	0.9982408000000002	2018-02-16_1515_left/003469
981	1248	1023	1282	5.19	0.9997794	2018-02-16_1515_left/001121
903	1372	941	1409	5.19	0.99998856	2018-02-16_1515_left/002140
814	160	879	204	5.19	0.99998283	2018-02-16_1515_left/002140
786	666	870	744	5.19	0.9999782	2018-02-16_1515_left/002140
802	1372	845	1417	2.4	0.99851125	2018-02-16_1515_left/002140
942	1552	987	1596	5.19	0.9910164	2018-02-16_1515_left/002669
697	1156	803	1235	4.2	0.99336547	2018-02-16_1515_left/003082
901	323	1074	371	8.22	0.9980868	2018-02-16_1515_left/003657
964	2386	996	2420	5.19	0.9913236	2018-02-16_1515_left/003657
901	1429	944	1464	2.1	0.9997154	2018-02-16_1515_left/002393
937	960	976	991	5.19	0.9999577	2018-02-16_1515_left/003380
989	850	1026	883	5.19	0.9846905	2018-02-16_1515_left/000982
949	711	994	746	5.19	0.9983846	2018-02-16_1515_left/001007
929	1607	964	1644	5.19	0.9884875	2018-02-16_1515_left/001888
848	635	965	738	5.19	0.99997616	2018-02-16_1515_left/002268
923	506	980	563	5.19	0.99966323	2018-02-16_1515_left/001041
911	1431	956	1462	2.1	0.9979234	2018-02-16_1515_left/002399
841	891	897	940	4.2	0.9954139	2018-02-16_1515_left/003000
948	703	995	747	5.19	0.9988475	2018-02-16_1515_left/001010
773	213	886	308	2.1	0.9999814	2018-02-16_1515_left/003404
912	1539	965	1583	5.19	0.99997723	2018-02-16_1515_left/003404
884	235	951	295	4.1	0.99545175	2018-02-16_1515_left/003404
800	507	876	573	4.2	0.99123865	2018-02-16_1515_left/003674
917	1810	966	1855	5.19	0.99999297	2018-02-16_1515_left/003415
770	407	883	507	2.1	0.99997056	2018-02-16_1515_left/003415
886	424	959	494	4.1	0.9958533000000002	2018-02-16_1515_left/003415
959	694	988	723	5.19	0.99975747	2018-02-16_1515_left/003578
839	2076	909	2151	2.4	0.99980015	2018-02-16_1515_left/002842
831	2024	909	2106	5.19	0.9999981	2018-02-16_1515_left/002074
798	465	856	507	5.19	0.99999595	2018-02-16_1515_left/002074
880	918	934	968	5.19	0.99999475	2018-02-16_1515_left/002074
937	1405	967	1434	5.19	0.9998578	2018-02-16_1515_left/002074
895	527	934	550	5.19	0.99688077	2018-02-16_1515_left/002074
972	762	1002	796	5.19	0.9967174	2018-02-16_1515_left/000990
929	1216	988	1267	5.19	0.9999982	2018-02-16_1515_left/002202
895	732	954	774	5.19	0.9997838	2018-02-16_1515_left/002202
719	1850	796	1922	2.4	0.99988735	2018-02-16_1515_left/001965
879	1662	913	1697	5.19	0.99969566	2018-02-16_1515_left/001965
889	1849	960	1917	5.19	0.9996939	2018-02-16_1515_left/001965
884	1149	909	1176	5.19	0.9977215	2018-02-16_1515_left/001965
891	224	923	253	5.19	0.9974861	2018-02-16_1515_left/001965
814	542	880	597	4.2	0.9844475	2018-02-16_1515_left/003025
856	738	961	833	5.19	0.99998784	2018-02-16_1515_left/002262
723	750	836	834	4.2	0.99494237	2018-02-16_1515_left/002262
982	981	1019	1012	5.19	0.99991894	2018-02-16_1515_left/001094
894	1690	963	1748	5.19	0.9998913	2018-02-16_1515_left/002701
920	902	968	954	5.19	0.98483235	2018-02-16_1515_left/002701
890	1488	949	1542	2.1	0.99958664	2018-02-16_1515_left/002458
967	1358	1013	1398	5.19	0.99999917	2018-02-16_1515_left/002164
813	514	910	602	5.19	0.99999213	2018-02-16_1515_left/002164
941	979	987	1011	5.19	0.9992988000000002	2018-02-16_1515_left/002164
863	486	1084	531	8.22	0.9942046	2018-02-16_1515_left/003036
790	475	869	539	4.2	0.9910909	2018-02-16_1515_left/003036
963	1948	1011	1985	2.1	0.99976104	2018-02-16_1515_left/002797
943	315	980	354	5.19	0.97861975	2018-02-16_1515_left/003352
862	1855	948	1943	5.19	0.99994326	2018-02-16_1515_left/002723
903	805	971	868	5.19	0.9998857	2018-02-16_1515_left/002723
818	804	893	864	4.2	0.9865003	2018-02-16_1515_left/002723
840	599	938	705	5.19	0.999841	2018-02-16_1515_left/002750
985	1694	1023	1723	2.1	0.9998122	2018-02-16_1515_left/002750
734	705	849	826	2.1	0.99989843	2018-02-16_1515_left/003432
863	735	939	811	4.1	0.9976599	2018-02-16_1515_left/003432
899	2317	941	2362	5.19	0.9803371	2018-02-16_1515_left/003432
863	1835	922	1887	5.19	0.99999905	2018-02-16_1515_left/002032
894	1034	934	1071	5.19	0.9999908000000002	2018-02-16_1515_left/002032
843	714	887	745	5.19	0.99998295	2018-02-16_1515_left/002032
934	1427	957	1450	5.19	0.9975891	2018-02-16_1515_left/002032
882	714	965	790	5.19	0.9999745	2018-02-16_1515_left/002736
820	2063	938	2169	5.19	0.999951	2018-02-16_1515_left/002736
994	1640	1030	1669	2.1	0.9987715	2018-02-16_1515_left/002736
779	720	865	792	4.2	0.9945357	2018-02-16_1515_left/002736
946	1557	976	1589	5.19	0.99877113	2018-02-16_1515_left/001863
913	1559	945	1589	5.19	0.9798836	2018-02-16_1515_left/001863
879	1758	926	1802	5.19	0.9999963	2018-02-16_1515_left/002011
897	1072	934	1106	5.19	0.99996877	2018-02-16_1515_left/002011
857	799	886	826	5.19	0.999841	2018-02-16_1515_left/002011
